thread_link,thread_title,is_main_post,user,time,text
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,Shadi D,11 years ago,"It was actually when I was in Bohol that I didn't have a signal last month. As I said in the beginning it was after Christmas when the problem started, fortunately I was able to make it back in time to catch my flight."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,Porsche1960,11 years ago,"Hi, I recently visit Bohol and due to unexpected tropical storm, I was not able to travel due to impassable roads to get to Taglabaran City and all ferry crossing was cancel for three days. The problem I have is how on earth do I contact the airline that I could be missing my flight since I can't use the telephone and don't want to be shown as 'no show' in case I miss the flight, the airline knows I am a deaf passenger and have assisted travel. The area I travel too has very weak or non existence signal. 

Many thanks"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,JAtlanta,11 years ago,"I understand that this is likely a language issue, but when you phrase a question in the present tense, people think you are in need of immediate help and are looking for assistance to contact the airline right away. You did not state that this was something that had happened in the past and was now resolved. So are you just asking what your options would have been if you had needed to contact the airline?



If that's the case, I don't see many options other than getting someone else to place a call for you, or not vacationing somewhere so remote that communications might be compromised. If you have internet service, sending a Tweet to the airline or posting on its Facebook page may get you a faster response than email."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,EssexWanderer,11 years ago,Carrier Pidgeon?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,Lynn B,11 years ago,"How come you seem to have two avatars, one for Porsch and one for Shadi. Only one is allowed and it becomes very confusing for people trying to assist you.

In the circumstance you mention, no one could have contacted the airline, deaf or not, if there is no signal for their phone. Where you have a signal maybe find out in advance whether you can send a message or email to advise the airline of difficulties."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8107679-Deaf-Traveling_With_Disabilities.html,Deaf,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,True,Brianna J,11 years ago,"I'm having a milestone birthday next year and I would love to travel to Europe to celebrate, I'm a pretty seasoned traveler with solo trips all over the US. Paris is my dream but I use a motorized wheelchair (Not a Scooter, a heavy, non-collabsible...behemoth) to get around and I've heard that it isn't very accessible in terms of getting from one place to another; I've even heard that most curbs are not accessible. I'm a bit discouraged by this, and I'm wondering if anyone here has spent a few days in Paris using a motorized chair. Some things I'd like to know:

- Are the curbs really a problem? Like will I get trapped on a city block? 

- Has anyone used cabs/ private transport? Was it very expensive? 

- Are there any centrally located and affordable hotels I should look into? 



If you've been to Paris and think the trip would be more hassle than fun, what other European cities would you suggest. London? Prague? Rome? Amsterdam?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,Lynn B,11 years ago,"I hope you can have a great holiday.

 There are heaps of sites on the internet if you search on terms like <<Accessible Paris>> but the site that seems best of all is Sage Travel. While they organise trips, they also publish info on hotels, moving around and so on.

http://www.sagetraveling.com/accessible-paris-hotels

Make sure you know what your chosen airline allows in terms of wheelchair batteries. Lots are carried free, but some are just denied because of difficulties with the battery type.

Best of luck!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,Busy-retired,11 years ago,"I have little experience with wheelchairs in Paris, but we spent two weeks in Italy two years ago, with one entire week in Rome. We had very little problem with my scooter, which is also expensive and heavy. There were curb cut-aways on almost all cross streets. Unfortunately cars seemed to be parked in most of the cut-aways forcing me to be creative in crossing the street. Other than this I had little problem. I could not get next to every historical site, but the important places all had access. The only other problem was that the elevators were very tiny, about the size of an old-fashioned phone booth. All in all, however, I would certainly return."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,hermanaeriza,11 years ago,France is far more disabled friendly and accessible than Italy. If you do a search on the Paris Forum there is quite a lot of information regards disabled travel.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,mcnally32,11 years ago,"i'm a bit late here but i have a large motorized chair and i spent the day in paris a few months ago. I did tons and tons of research before i went due to my fears.



All paris buses were accessable. we arrived on the train and walked to the bus station. I knew our bus number, it pulled up, we pressed the button and a ramp swung out and i drove on. it was that simple. we walked i'd say easily 4 miles that day and i never needed assistance with curbs once. 



We took a taxi from arc de triomphe to gare du nord which took about 15-20 minutes and i was amazed it was only 20 euro! A wheelchair taxi i might add. http://www.taxisg7.com/ they have an english speaking line and you can pay IN the taxi with a credit card.



We travelled from london on the eurostar. maybe london might be easier for you and take a day trip to paris?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,Blueaerodynamique,11 years ago,"We had the same issues as busy retired..kerb cutaways that were blocked by parked cars. A lot of the kerbs can get quite high too which made it difficult to ""bump"" hubby down them. To be fair, our trip was in 2008 so maybe things have improved. Our experience wasn't good, I've been back without hubby but we wouldn't go again as a couple. Love Paris otherwise!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8014711-Europe_in_a_Motorized_Wheelchair-Traveling_With_Disabilities.html,Europe in a Motorized Wheelchair,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,True,Access-AbleTravel,11 years ago,"We are looking for a company that has wheelchair accessible vehicles for hire in Cairns.

Either with a lift or ramps."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,Busy-retired,11 years ago,This may be a question you should post to the Cairns forum. It does not appear that any regular posters on this forum have an answer for you. You could also try Google.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,Access-AbleTravel,11 years ago,I have already tried Google and called several companies .and tourist information centres and websites for Cairns. It appears that this service does not exist at all in Cairns.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,seska1,11 years ago,"But have you posted on the Cains forum on TA, it is worth a shot someone on there may well have a lead for you.



Deb"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,smudge99,11 years ago,"Have you seen this site

http://www.wheelaway.com.au

Although they don't mention Cairns specifically they have bases around the country, may be worth contacting. Have you contacted the local tourist office?



This may help

http://www.cairnsattractions.com.au/information/cairns-for-the-disabled.392.html
Edited: 11 years ago"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,Perks R,11 years ago,"Try Cairns Bus Charters - they have a wheelchair accessible 8 seat Toyota Commuter bus with wheelchair lift available for self-drive rental, as well as two larger coaches with lift and access for up to two wheelchairs per coach available for chauffeur services. 



T: 07 4049 2255

E: info@cairnsbuscharters.com

W: cairnsbuscharters.com"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7860831-Wheelchair_accessible_car_hire-Traveling_With_Disabilities.html,Wheelchair accessible car hire,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,True,Mazza-Mru,11 years ago,"I've just organised holiday insurance on behalf of my elderly Mum (92 years old) who has medical issues. We've been using this company for the past three years, I did an online quotation request as previous and got the best price and cover than anywhere else. Not cheap but they've covered all her medical conditions which is essential for peace of mind. 



http://Goodtogoinsurance.com



I hope this helps others."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,Kesh_grammy,11 years ago,"Greetings Mazza,



Thank you for posting, trip insurance is so important to travelers, especially those with medical conditions. As previously posted on the forum, make sure you disclose any medical conditions you have, or, have received treatment for, the last thing you need, is your policy to be null & voided, for non-disclosure issues.



Take the time to write down your medical history, that all your info is concise, for ongoing issues & treatment, place a note with your passport, ask your gp, or, physician, do they recommend you wearing a med alert bracelet? 



http://www.travelinsurancereview.net/2010/01/19/what-would-void-a-travel-insurance-policy/



Kind Regards,

Kesh grammy"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,Mazza-Mru,11 years ago,"Yeah Kesh Granny I did all that. This insurance was for my Mum's third cruise, she got the bug when we took her for her 90th birthday. Living life to the full, she would say living the dream, bless 



Thanks for the advice anyway which will be of use to others I dare say ;)"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,Kesh_grammy,11 years ago,"Greetings Mazza,



Great for your Mum! I so wish I could of done the same for mine.....



Wishing your Mother & You many more adventures together,



Kesh grammy"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,Mazza-Mru,11 years ago,"I was posting the information to help others as I know getting travel insurance can be difficult and costly for the elderly and those with chronic conditions - the category my Mum falls into.



We're taking her on a sedate cruise of the Norwegian Fjords, actually her 4th cruise and it suits her mobility just fine.



As for adventure holidays it's just me and my husband who go on those, can't wait for the next one."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,hermanaeriza,11 years ago,Insurance is definitely not 'one size fits all'. You have to shop around and there are always differing factors. I have rung companies recommended by other people and they have been totally unsuitable for me.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,Mazza-Mru,11 years ago,"Indeed it is hermanaeriza, the usual companies recommended for the elderly i.e. Staysure, Saga etc. won't cover my Mum even though they say age no barrier, it is, with many companies their cut off point is 80 or even younger. Getting cover for chronic conditions plus age is very challenging and expensive. 



We had quotes for her going upto £1000 for a weeks holiday. The company I recommended came in at under half that cost for my Mum so worth looking at if anyone is in a similar position. I don't work for the company by the way!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8145469-Travel_Insurance-Traveling_With_Disabilities.html,Travel Insurance,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8171406-Motels_with_handicap_facilities-Traveling_With_Disabilities.html,motels with handicap facilities,True,Flunky11,11 years ago,"Want to drive to redwoods in Cal from Wi, need rooms with handicap friendly & recliners"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8171406-Motels_with_handicap_facilities-Traveling_With_Disabilities.html,motels with handicap facilities,False,Flunky11,11 years ago,"Welcome to the forums! I recommend that you check the reviews here on TA for motels in the cities where you will be staying. You should probably make reservations ahead and ask for a handicap accessible room. Most motel only have a few. As for recliners, you would have to contact the property directly. Haven't seen too many places with recliners. Too expensive and easy to break.

You could also post to the forums for each individual city, as well."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8171406-Motels_with_handicap_facilities-Traveling_With_Disabilities.html,motels with handicap facilities,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8166628-Travelling_abroad_with_powerchair-Traveling_With_Disabilities.html,travelling abroad with powerchair,True,sue1304,11 years ago,"I have PPMS, I use a powerchair and a frame to transfer from chair to bed etc.

I have not been abroad since diagnosis and am starting to plan for future holidays.

Any advice about flying and how this has worked for people - in terms of how I could be supported at the airport and also during the flight - any experiences / information appreciated

thanks

Sue"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8166628-Travelling_abroad_with_powerchair-Traveling_With_Disabilities.html,travelling abroad with powerchair,False,hermanaeriza,11 years ago,"sue



If you scroll ldown there is a lot of information about requesting special assistance at airports. It all depends where you want to go on your holiday. Some countries are much more disabled friendly than others. Many Spanish hotels and resorts are fine for disabled people. Italy is a disaster. So, it is difficult to give a detailed answer without knowing where you want to go."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8166628-Travelling_abroad_with_powerchair-Traveling_With_Disabilities.html,travelling abroad with powerchair,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8165738-Disabled_friendly_hotels_in_corfu-Traveling_With_Disabilities.html,Disabled friendly hotels in corfu,True,Anne1107,11 years ago,Anybody know of any disabled access hotels in corfu will be travelling with my husband and our daughter who is wheelchair bound we will have own transport
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8165738-Disabled_friendly_hotels_in_corfu-Traveling_With_Disabilities.html,Disabled friendly hotels in corfu,False,hermanaeriza,11 years ago,"You may be better asking your question on the Corfu Forum. Although I asked a question on there about lifts in a certain hotel and didn't get much response. I think the Corcyra Beach may be suitable, but not 100% sure."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8165738-Disabled_friendly_hotels_in_corfu-Traveling_With_Disabilities.html,Disabled friendly hotels in corfu,False,Serenauk,11 years ago,"this site will help you 

http://www.disabledaccessholidays.com/disabled-holidays/accessible-holidays/Greece.asp"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8165738-Disabled_friendly_hotels_in_corfu-Traveling_With_Disabilities.html,Disabled friendly hotels in corfu,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,True,Hilary B,12 years ago,"So far we cant hire an accessible vehicle without usa car insurance which we dont have.

We have now been told so far that we cannot add trailer to rental car.

Any ideas how we can get about with our wheels from St. Louis Airport to Mount Vernon Illinois area and back again in May?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,johnb121,12 years ago,"The answer may be an obvious ""no"", but could you make do with an estate car or a minibus? Years ago we hired a large vehicle and it WAS large, with a lot of lluggage space, but it was also pretty easy to drive.

Otherwise, try the American Automobile Assoc and Disability groups over there for advice. 

There is a lady on here who may have sime advice for yu - keep and eye out for busy_retired,."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Hilary B,12 years ago,Yes we could hire an SUV but will they take the seats out to transport a wheelchair and scooter and we would need a lightweight ramp to get them into and out of the van... I will try but so far the major chains as soon as we mention wheels they want to outsource to mobility companies who want you to have usa car insurance which we cant get. They wont allow trailer on rental car.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Busy-retired,12 years ago,"In addition to insurance demands, renting a vehicle from a mobility company will be exceptionally expensive. I think your most cost-effective solution is to rent an SUV and rent or buy some ramps to help you load your wheelchair and your scooter. My husband and I deliberately selected very portable electric mobility scooters so we can travel with them. They come apart, and no part weighs more than 25 pounds. I can manage my scooter completely on my own, both putting it together, taking it apart and stowing it in the car.



When we travel in US we are able to manage with either a regular (not compact) passenger car. If a small SUV is available for not a significantly greater cost we select that because we can just load our scooters inside without taking them apart. Even completely together we can easily lift a scooter into an SUV.



I assume that you are traveling with very heavy wheelchairs and scooters, so there is no way to get these units into a vehicle without a ramp. Do the car rental companies have the names of any local places where you could rent or purchase a ramp? We do have ramps, which would work for our scooters but are not needed. We purchased them for under $100 from a medical supply house.



You might go to the St. Louis Forum and see if anyone there can get any information on renting or purchasing ramps that will make as SUV workable for you.



Even if you had to pay $200 to $300 for ramps, it would still be less expensive than going through a mobility service. Hopefully you could find someone who would deliver them to the car rental facility for you.



This is a tough request. We really do not have car rental companies that provide transportation for wheelchairs and scooters. Good luck!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Busy-retired,12 years ago,"I just decided to take a few minutes and see what I could find in St. Louis. This place looks as if they could meet your needs, and they claim to rent ramps for as short of a period as one day. Maybe you can call or email them. http://www.amramp.com/eastern-mo-southern-il This is a second company which also seems to rent wheelchair ramps in St. Louis. http://stlouis.101mobility.com/wheelchair-ramps-stlouis.php



You can also purchase SUV wheelchair ramps from Amazon. While they are expensive, particularly to be used for such a short period of time, they would permit you to complete your journey. Perhaps you could arrange for them to be sold in a consignment shop when you return to St. Louis, or you could donate them to one of the many non-profit organizations that serve the needs of those with disabilities. Here is the link for Amazon. http://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=suv+ramp+for+wheelchair&rh=i%3Aaps%2Ck%3Asuv+ramp+for+wheelchair"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Hilary B,12 years ago,thanks so much for the help. Yes we are now looking at minivan and ramps... richards jazzy does not come apart.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Ram_Sharma,12 years ago,I used ford mini truck and purchased ramps for my trip with dad that was most cost effective here in Atlanta.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Hilary B,12 years ago,Thanks. We are hiring minivan and renting/borrowing/buying ramps now.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Blueaerodynamique,12 years ago,"I've just seen this post. I thought I'd just let you know of an experience that my husband and I had. He has a battery operated wheelchair that comes apart. We hired a Tahoe for a road trip from Vegas and though the seats went flat, we had to take the extra seats with us in the car which significantly reduced the space. 



The following trip we hired a vehicle where the seats went flat into ""holes"" in the floor and were hidden away, allowing us full use of the floor of the vehicle for the wheelchair and baggage.



You've probably thought of this already, but just in case.

Have a good trip.
Edited: 12 years ago"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Hilary B,12 years ago,"Minivan with seats that fold into floor booked.. we arrived and they thought an SUV would be fine and got a shock when we said NO we want what we reserved. Took an extra hour to go and get one. So now we are on the road and having a great time. Everywhere we go we are told we must be wrong about not being able to hire accessible vehicle as tourist... and then they ring and find out that we are right we need USA car insurance and we have not got that and cant get it. Thanks everyone for help,"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Blueaerodynamique,12 years ago,Glad you are all sorted and having a great trip! I used to live in Lincoln :-)
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,Hilary B,12 years ago,"So far we cant hire an accessible vehicle without usa car insurance which we dont have.

We have now been told so far that we cannot add trailer to rental car.

Any ideas how we can get about with our wheels from St. Louis Airport to Mount Vernon Illinois area and back again in May?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,quiero,11 years ago,"Insurance4carhire.com will cover your private adapted van hire from the U.K. for specified countries. They act as excess insurance however will also act as primary insurance. For comfort you may wish to add further personal legal and medical to have peace of mind in the USA or Canada. Personal legal and medical costs caused in vehicle can be included in some travel insurance policies. As always check the small print and ring the companies to ensure your policy covers you adequately - The private rental company that you use will also be able to confirm that it will accept the policy and that the maximum sum of £85,000 is sufficient to cover the cost of the converted vehicle cost. By the way, no insurance I have found will cover the rental company against the loss of earnings it will suffer during any potential repairs, but neither have I come across a private rental company that has the foresight to include it in their contract. Hope that this helps everybody."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k7401603-Travelling_with_electric_wheelchair_and_scooter_in_USA-Traveling_With_Disabilities.html,Travelling with electric wheelchair and scooter in USA,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8176279-Had_recent_foot_surgery_should_I_still_go_to_New_Orleans-Traveling_With_Disabilities.html,"Had recent foot surgery, should I still go to New Orleans?",True,Gucci172,11 years ago,"Had foot surgery less than a week ago and had a planned trip to New Orleans, staying in the French Quarter. Wondering if I should still go, getting around with a therapy scooter. Looking for any recommendations with any hassles with getting around on one foot. Much appreciated"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8176279-Had_recent_foot_surgery_should_I_still_go_to_New_Orleans-Traveling_With_Disabilities.html,"Had recent foot surgery, should I still go to New Orleans?",False,ralphy57,11 years ago,"Hubby and I went a couple years ago,I had a broken arm in a brace and he had and broken foot.We both managed just fine.Some sidewalks on Bourbon have been redone.I have seen many people in motorized scooters. Go and have fun"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8176279-Had_recent_foot_surgery_should_I_still_go_to_New_Orleans-Traveling_With_Disabilities.html,"Had recent foot surgery, should I still go to New Orleans?",False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179904-Hilton_Head_Island-Traveling_With_Disabilities.html,Hilton Head Island,True,Katherine D,11 years ago,Any great suggestions for places to stay when travelling with wheelchair bound 18 year old?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179904-Hilton_Head_Island-Traveling_With_Disabilities.html,Hilton Head Island,False,Kesh_grammy,11 years ago,"Greetings Katherine,



I used the green search box above & was able to pull up these threads. 



http://www.tripadvisor.com/VacationRentals-g54273-Reviews-zfn2-Hilton_Head_South_Carolina-Wheelchair_Accessible_Vacation_Rentals.html



http://www.tripadvisor.com/ShowTopic-g54273-i170-k6567734-Wheelchair_accessible_activities-Hilton_Head_South_Carolina.html



I hope this info helps.



Kind Regards,

Kesh grammy"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8179904-Hilton_Head_Island-Traveling_With_Disabilities.html,Hilton Head Island,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8188696-Morocco_with_a_wheelchair-Traveling_With_Disabilities.html,Morocco with a wheelchair,True,VickyG810,11 years ago,"Hi,



My husband and I are dying to go to Marrakech this Summer. Im in a wheelchair, and looking at the Rough Guide to Morocco makes it sound very difficult. Have any of you been there in a wheelchair that could give me their opinion. I should say I can manage to get out of my chair with help, to get on a bus for example. Would be so grateful for any advice. Also any recommendations for hotels too. Thanks

Vicky"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k8188696-Morocco_with_a_wheelchair-Traveling_With_Disabilities.html,Morocco with a wheelchair,False,,10 years ago,This topic has been closed to new posts due to inactivity.What are forum guidelines?
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,True,shush1982,13 years ago,"I want to do a 3 months trip to middle America, is there any chance to do it with Humira?

The issue is that the cooling bag is only good for a few hours, so how can you get by in areas where you will not have a guarantee for a refrigerator and basically it leaves you responsible for cooling the entire time you are there.

I would love to get your opinion as I really want to do this trip!

Thanks!"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,travelh027,13 years ago,"I'd suggest investing in a good cooler bag and ice packs. Then bring a ton of ziplock bags for ice that perhaps restaurants or other businesses can give you along the way when you do not have access to a fridge or freezer to refreeze the ice packs or store humira.



I traveled from Toronto to Newcastle uk with humira which took approximately 15 hours all together (had a long train ride from London to Newcastle) I had the flight attendant give me ice before I landed to keep the drug cool for the rest of my journey. I should also mention I was travelling with the pens in their box (not sure if that makes a difference)"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,David896,12 years ago,"iCool Prestige from Medactiv Australia



I would put no more than 4 Humira pens in the iCool Prestige. The iCool Prestige will keep the liquid inside the syringes at a temperature between 2 and 8°C for just over 24 hours.



iCool MediCube



If you want to travel with more than 4 Humira pens, there is no question that you should use the iCool MediCube. The cavity inside is much bigger and you can then easily put a dozen Humira pens inside, and it will really keep them between 2 and 8°C for and incredible 36 hours.



The only drawback of the MediCube is that it is much bigger and measures 20 x 20 x 20 cm, but apart from that it is a perfect product for you."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,Teresa S,12 years ago,"Hi, just read that you travelled to the UK with Humira, did you take this in your carry-on, or did you pack it in your suitcase? if in your carry-on, did you just need the doctors letter saying it was for your own use? or anything else, and was it ok going through security at Toronto?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,travelh027,12 years ago,"I took the humira in my carry on, I had a note from my doctor saying why I needed the medication, that it is a needle, and needs to be kept cold. I've traveled many times with humira and 90% of the time they don't even ask for the note but have it ready. Just let the security know before you go through."
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,Teresa S,12 years ago,ok thank you for the info
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,recrd,12 years ago,"What is the greatest length of time you have traveled with Humira? I am looking to do a trip for 5 months and would prefer not having to lug the iCube around as well as be constantly worried that the temperature was too high.



They always say that carrying them with you is the best method but has anyone ever tried to get a Physician to prescribe the drug in Europe? Apparently you'd then also have to find a Pharmacy that could dispense it too? I would think they would have a list of Physicians that would be willing to prescribe it and the same for the pharmacies. That would be especially useful for large cities. 



How does your insurance deal with the scenario where something happens and the Humira temp gets too high?"
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,,11 years ago,This post was determined to be inappropriate by the Tripadvisor community and has been removed.
https://www.tripadvisor.com/ShowTopic-g1-i12336-k6464083-Travel_with_Humira-Traveling_With_Disabilities.html,Travel with Humira,False,seska1,11 years ago,"Why not say it on open forum then? 



Posts like yours are very suspicious,all you had to do was send a private message to whoever you are talking to on this really old thread. 



Deb"
